      1.659E+08     -3.381E-07      1.016E-06      2.487E-07
     -4.383E-07      3.707E+09      1.921E+07     -7.258E-06
      4.441E-08      1.921E+07      5.447E+09      7.958E-07
     -1.485E-06     -2.156E-05     -5.960E-05      1.381E+11
